cluster_id,date,violations,blocking_violations,parking_main_road,double_parking,parking_near_crossing,parking_near_signal,parking_opposite,blocking_ratio,day_of_week,month,day,is_weekend,lag_1,lag_3_avg,lag_7_avg,lag_blocking_avg,peak_hour,peak_day,is_night_dominant,is_weekend_dominant,rush_hour_ratio,centroid_lat,centroid_lon,cluster_blocking_ratio,police_station,target
0,2023-12-09,48,0,0,0,0,0,0,0.0,5,12,9,1,42.0,52.333333333333336,45.0,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,40.0
0,2023-12-10,40,2,2,0,0,0,0,0.05,6,12,10,1,48.0,55.0,41.142857142857146,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,13.0
0,2023-12-11,13,0,0,0,0,0,0,0.0,0,12,11,0,40.0,43.333333333333336,39.42857142857143,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,48.0
0,2023-12-12,48,0,0,0,0,0,0,0.0,1,12,12,0,13.0,33.666666666666664,38.57142857142857,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,40.0
0,2023-12-13,40,1,1,0,0,0,0,0.025,2,12,13,0,48.0,33.666666666666664,43.714285714285715,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,42.0
0,2023-12-14,42,0,0,0,0,0,0,0.0,3,12,14,0,40.0,33.666666666666664,43.714285714285715,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,53.0
0,2023-12-15,53,0,0,0,0,0,0,0.0,4,12,15,0,42.0,43.333333333333336,39.0,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,87.0
0,2023-12-16,87,0,0,0,0,0,0,0.0,5,12,16,1,53.0,45.0,40.57142857142857,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,73.0
0,2023-12-17,73,0,0,0,0,0,0,0.0,6,12,17,1,87.0,60.666666666666664,46.142857142857146,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,50.0
0,2023-12-18,50,0,0,0,0,0,0,0.0,0,12,18,0,73.0,71.0,50.857142857142854,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,20.0
0,2023-12-19,20,1,1,0,0,0,0,0.05,1,12,19,0,50.0,70.0,56.142857142857146,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,51.0
0,2023-12-20,51,0,0,0,0,0,0,0.0,2,12,20,0,20.0,47.666666666666664,52.142857142857146,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,45.0
0,2023-12-21,45,0,0,0,0,0,0,0.0,3,12,21,0,51.0,40.333333333333336,53.714285714285715,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,83.0
0,2023-12-22,83,0,0,0,0,0,0,0.0,4,12,22,0,45.0,38.666666666666664,54.142857142857146,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,60.0
0,2023-12-23,60,0,0,0,0,0,0,0.0,5,12,23,1,83.0,59.666666666666664,58.42857142857143,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,75.0
0,2023-12-24,75,1,1,0,0,0,0,0.013,6,12,24,1,60.0,62.666666666666664,54.57142857142857,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,90.0
0,2023-12-25,90,0,0,0,0,0,0,0.0,0,12,25,0,75.0,72.66666666666667,54.857142857142854,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,23.0
0,2023-12-26,23,0,0,0,0,0,0,0.0,1,12,26,0,90.0,75.0,60.57142857142857,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,39.0
0,2023-12-27,39,1,1,0,0,0,0,0.026,2,12,27,0,23.0,62.666666666666664,61.0,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,60.0
0,2023-12-28,60,1,1,0,0,0,0,0.017,3,12,28,0,39.0,50.666666666666664,59.285714285714285,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,40.0
0,2023-12-29,40,5,5,0,0,0,0,0.125,4,12,29,0,60.0,40.666666666666664,61.42857142857143,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,47.0
0,2023-12-30,47,0,0,0,0,0,0,0.0,5,12,30,1,40.0,46.333333333333336,55.285714285714285,2.3333333333333335,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,75.0
0,2023-12-31,75,0,0,0,0,0,0,0.0,6,12,31,1,47.0,49.0,53.42857142857143,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,62.0
0,2024-01-01,62,0,0,0,0,0,0,0.0,0,1,1,0,75.0,54.0,53.42857142857143,1.6666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,32.0
0,2024-01-02,32,0,0,0,0,0,0,0.0,1,1,2,0,62.0,61.333333333333336,49.42857142857143,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,44.0
0,2024-01-03,44,1,1,0,0,0,0,0.023,2,1,3,0,32.0,56.333333333333336,50.714285714285715,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,26.0
0,2024-01-04,26,0,0,0,0,0,0,0.0,3,1,4,0,44.0,46.0,51.42857142857143,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,50.0
0,2024-01-05,50,0,0,0,0,0,0,0.0,4,1,5,0,26.0,34.0,46.57142857142857,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,27.0
0,2024-01-06,27,0,0,0,0,0,0,0.0,5,1,6,1,50.0,40.0,48.0,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,62.0
0,2024-01-07,62,5,5,0,0,0,0,0.081,6,1,7,1,27.0,34.333333333333336,45.142857142857146,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,78.0
0,2024-01-08,78,1,1,0,0,0,0,0.013,0,1,8,0,62.0,46.333333333333336,43.285714285714285,1.6666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,67.0
0,2024-01-09,67,19,1,18,0,0,0,0.284,1,1,9,0,78.0,55.666666666666664,45.57142857142857,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,41.0
0,2024-01-10,41,7,0,7,0,0,0,0.171,2,1,10,0,67.0,69.0,50.57142857142857,8.333333333333334,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,43.0
0,2024-01-11,43,0,0,0,0,0,0,0.0,3,1,11,0,41.0,62.0,50.142857142857146,9.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,23.0
0,2024-01-12,23,0,0,0,0,0,0,0.0,4,1,12,0,43.0,50.333333333333336,52.57142857142857,8.666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,52.0
0,2024-01-13,52,9,9,0,0,0,0,0.173,5,1,13,1,23.0,35.666666666666664,48.714285714285715,2.3333333333333335,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,103.0
0,2024-01-14,103,1,1,0,0,0,0,0.01,6,1,14,1,52.0,39.333333333333336,52.285714285714285,3.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,26.0
0,2024-01-15,26,0,0,0,0,0,0,0.0,0,1,15,0,103.0,59.333333333333336,58.142857142857146,3.3333333333333335,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,37.0
0,2024-01-16,37,0,0,0,0,0,0,0.0,1,1,16,0,26.0,60.333333333333336,50.714285714285715,3.3333333333333335,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,82.0
0,2024-01-17,82,1,1,0,0,0,0,0.012,2,1,17,0,37.0,55.333333333333336,46.42857142857143,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,44.0
0,2024-01-18,44,1,1,0,0,0,0,0.023,3,1,18,0,82.0,48.333333333333336,52.285714285714285,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,87.0
0,2024-01-19,87,10,10,0,0,0,0,0.115,4,1,19,0,44.0,54.333333333333336,52.42857142857143,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,34.0
0,2024-01-20,34,3,3,0,0,0,0,0.088,5,1,20,1,87.0,71.0,61.57142857142857,4.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,90.0
0,2024-01-21,90,3,3,0,0,0,0,0.033,6,1,21,1,34.0,55.0,59.0,4.666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,72.0
0,2024-01-22,72,0,0,0,0,0,0,0.0,0,1,22,0,90.0,70.33333333333333,57.142857142857146,5.333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,122.0
0,2024-01-23,122,14,14,0,0,0,0,0.115,1,1,23,0,72.0,65.33333333333333,63.714285714285715,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,57.0
0,2024-01-24,57,16,16,0,0,0,0,0.281,2,1,24,0,122.0,94.66666666666667,75.85714285714286,5.666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,30.0
0,2024-01-25,30,1,1,0,0,0,0,0.033,3,1,25,0,57.0,83.66666666666667,72.28571428571429,10.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,55.0
0,2024-01-26,55,0,0,0,0,0,0,0.0,4,1,26,0,30.0,69.66666666666667,70.28571428571429,10.333333333333334,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,40.0
0,2024-01-27,40,1,0,0,1,0,0,0.025,5,1,27,1,55.0,47.333333333333336,65.71428571428571,5.666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,72.0
0,2024-01-28,72,0,0,0,0,0,0,0.0,6,1,28,1,40.0,41.666666666666664,66.57142857142857,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,48.0
0,2024-01-29,48,1,1,0,0,0,0,0.021,0,1,29,0,72.0,55.666666666666664,64.0,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,28.0
0,2024-01-30,28,0,0,0,0,0,0,0.0,1,1,30,0,48.0,53.333333333333336,60.57142857142857,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,75.0
0,2024-01-31,75,1,1,0,0,0,0,0.013,2,1,31,0,28.0,49.333333333333336,47.142857142857146,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,36.0
0,2024-02-01,36,1,0,1,0,0,0,0.028,3,2,1,0,75.0,50.333333333333336,49.714285714285715,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,69.0
0,2024-02-02,69,1,0,1,0,0,0,0.014,4,2,2,0,36.0,46.333333333333336,50.57142857142857,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,23.0
0,2024-02-03,23,7,7,0,0,0,0,0.304,5,2,3,1,69.0,60.0,52.57142857142857,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,21.0
0,2024-02-04,21,0,0,0,0,0,0,0.0,6,2,4,1,23.0,42.666666666666664,50.142857142857146,3.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,24.0
0,2024-02-05,24,0,0,0,0,0,0,0.0,0,2,5,0,21.0,37.666666666666664,42.857142857142854,2.6666666666666665,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,29.0
0,2024-02-06,29,0,0,0,0,0,0,0.0,1,2,6,0,24.0,22.666666666666668,39.42857142857143,2.3333333333333335,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,17.0
0,2024-02-07,17,1,1,0,0,0,0,0.059,2,2,7,0,29.0,24.666666666666668,39.57142857142857,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,93.0
0,2024-02-08,93,0,0,0,0,0,0,0.0,3,2,8,0,17.0,23.333333333333332,31.285714285714285,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,32.0
0,2024-02-09,32,0,0,0,0,0,0,0.0,4,2,9,0,93.0,46.333333333333336,39.42857142857143,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,57.0
0,2024-02-10,57,6,6,0,0,0,0,0.105,5,2,10,1,32.0,47.333333333333336,34.142857142857146,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,85.0
0,2024-02-11,85,0,0,0,0,0,0,0.0,6,2,11,1,57.0,60.666666666666664,39.0,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,65.0
0,2024-02-12,65,2,2,0,0,0,0,0.031,0,2,12,0,85.0,58.0,48.142857142857146,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,134.0
0,2024-02-13,134,2,2,0,0,0,0,0.015,1,2,13,0,65.0,69.0,54.0,2.6666666666666665,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,99.0
0,2024-02-14,99,0,0,0,0,0,0,0.0,2,2,14,0,134.0,94.66666666666667,69.0,1.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,22.0
0,2024-02-15,22,1,1,0,0,0,0,0.045,3,2,15,0,99.0,99.33333333333333,80.71428571428571,1.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,57.0
0,2024-02-16,57,2,2,0,0,0,0,0.035,4,2,16,0,22.0,85.0,70.57142857142857,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,30.0
0,2024-02-17,30,2,2,0,0,0,0,0.067,5,2,17,1,57.0,59.333333333333336,74.14285714285714,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,31.0
0,2024-02-18,31,2,2,0,0,0,0,0.065,6,2,18,1,30.0,36.333333333333336,70.28571428571429,1.6666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,119.0
0,2024-02-19,119,0,0,0,0,0,0,0.0,0,2,19,0,31.0,39.333333333333336,62.57142857142857,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,90.0
0,2024-02-20,90,1,1,0,0,0,0,0.011,1,2,20,0,119.0,60.0,70.28571428571429,1.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,30.0
0,2024-02-21,30,0,0,0,0,0,0,0.0,2,2,21,0,90.0,80.0,64.0,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,29.0
0,2024-02-22,29,2,2,0,0,0,0,0.069,3,2,22,0,30.0,79.66666666666667,54.142857142857146,0.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,30.0
0,2024-02-23,30,0,0,0,0,0,0,0.0,4,2,23,0,29.0,49.666666666666664,55.142857142857146,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,87.0
0,2024-02-24,87,22,22,2,0,1,0,0.253,5,2,24,1,30.0,29.666666666666668,51.285714285714285,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,74.0
0,2024-02-25,74,5,5,0,0,0,0,0.068,6,2,25,1,87.0,48.666666666666664,59.42857142857143,8.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,22.0
0,2024-02-26,22,0,0,0,0,0,0,0.0,0,2,26,0,74.0,63.666666666666664,65.57142857142857,9.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,39.0
0,2024-02-27,39,2,2,0,0,0,0,0.051,1,2,27,0,22.0,61.0,51.714285714285715,9.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,10.0
0,2024-02-28,10,4,4,0,0,0,0,0.4,2,2,28,0,39.0,45.0,44.42857142857143,2.3333333333333335,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,62.0
0,2024-02-29,62,0,0,0,0,0,0,0.0,3,2,29,0,10.0,23.666666666666668,41.57142857142857,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,29.0
0,2024-03-01,29,0,0,0,0,0,0,0.0,4,3,1,0,62.0,37.0,46.285714285714285,2.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,33.0
0,2024-03-02,33,0,0,0,0,0,0,0.0,5,3,2,1,29.0,33.666666666666664,46.142857142857146,1.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,33.0
0,2024-03-03,33,2,2,0,0,0,0,0.061,6,3,3,1,33.0,41.333333333333336,38.42857142857143,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,35.0
0,2024-03-04,35,0,0,0,0,0,0,0.0,0,3,4,0,33.0,31.666666666666668,32.57142857142857,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,18.0
0,2024-03-05,18,7,7,0,0,0,0,0.389,1,3,5,0,35.0,33.666666666666664,34.42857142857143,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,13.0
0,2024-03-06,13,1,1,0,0,0,0,0.077,2,3,6,0,18.0,28.666666666666668,31.428571428571427,3.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,52.0
0,2024-03-07,52,7,7,1,0,0,0,0.135,3,3,7,0,13.0,22.0,31.857142857142858,2.6666666666666665,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,45.0
0,2024-03-08,45,3,3,1,0,0,0,0.067,4,3,8,0,52.0,27.666666666666668,30.428571428571427,5.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,7.0
0,2024-03-09,7,2,2,0,0,0,0,0.286,5,3,9,1,45.0,36.666666666666664,32.714285714285715,3.6666666666666665,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,20.0
0,2024-03-10,20,3,3,0,0,0,0,0.15,6,3,10,1,7.0,34.666666666666664,29.0,4.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,79.0
0,2024-03-11,79,9,9,0,0,0,0,0.114,0,3,11,0,20.0,24.0,27.142857142857142,2.6666666666666665,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,51.0
0,2024-03-12,51,13,13,1,0,0,0,0.255,1,3,12,0,79.0,35.333333333333336,33.42857142857143,4.666666666666667,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,37.0
0,2024-03-13,37,0,0,0,0,0,0,0.0,2,3,13,0,51.0,50.0,38.142857142857146,8.333333333333334,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,33.0
0,2024-03-14,33,0,0,0,0,0,0,0.0,3,3,14,0,37.0,55.666666666666664,41.57142857142857,7.333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,34.0
0,2024-03-15,34,0,0,0,0,0,0,0.0,4,3,15,0,33.0,40.333333333333336,38.857142857142854,4.333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,24.0
0,2024-03-16,24,3,3,0,0,0,0,0.125,5,3,16,1,34.0,34.666666666666664,37.285714285714285,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,77.0
0,2024-03-17,77,0,0,0,0,0,0,0.0,6,3,17,1,24.0,30.333333333333332,39.714285714285715,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,28.0
0,2024-03-18,28,1,1,0,0,0,0,0.036,0,3,18,0,77.0,45.0,47.857142857142854,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,64.0
0,2024-03-19,64,2,2,0,0,0,0,0.031,1,3,19,0,28.0,43.0,40.57142857142857,1.3333333333333333,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,63.0
0,2024-03-20,63,0,0,0,0,0,0,0.0,2,3,20,0,64.0,56.333333333333336,42.42857142857143,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,66.0
0,2024-03-21,66,0,0,0,0,0,0,0.0,3,3,21,0,63.0,51.666666666666664,46.142857142857146,1.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,50.0
0,2024-03-22,50,0,0,0,0,0,0,0.0,4,3,22,0,66.0,64.33333333333333,50.857142857142854,0.6666666666666666,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,51.0
0,2024-03-23,51,0,0,0,0,0,0,0.0,5,3,23,1,50.0,59.666666666666664,53.142857142857146,0.0,5,Sun,0,0,0.273,12.904928862377568,77.6337467224065,0.038,HSR Layout,27.0
